id_paquete;peso;descripcion
1115;10.3;Sin descripcion
1116;2.9;Fragil
1117;10.8;Fragil
1118;1.1;Fragil
1119;9.4;Sin descripcion
1120;9.9;Sin descripcion
1121;9.0;Sin descripcion
1122;1.8;Fragil
1123;4.3;Fragil
1124;8.7;Sin descripcion
1125;7.4;Fragil
1126;1.2;Sin descripcion
1127;4.5;Fragil
1128;7.0;Sin descripcion
1129;1.9;Fragil
1130;7.4;Fragil
1131;10.5;Fragil
1132;5.5;Fragil
1133;4.7;Fragil
1134;10.5;Sin descripcion
1135;1.0;Sin descripcion
1136;1.6;Fragil
1137;5.8;Fragil
1138;8.0;Fragil
1139;7.1;Fragil
1140;3.8;Fragil
1141;5.7;Sin descripcion
1142;7.1;Sin descripcion
1143;6.3;Fragil
1144;4.4;Fragil
1145;10.2;Fragil
1146;3.3;Fragil
1147;5.5;Fragil
1148;5.5;Sin descripcion
1149;9.4;Fragil
1150;2.2;Sin descripcion
1151;4.7;Fragil
1152;1.1;Fragil
1153;9.6;Fragil
1154;1.5;Sin descripcion
1155;9.1;Sin descripcion
1156;5.6;Sin descripcion
1157;7.4;Sin descripcion
1158;6.5;Fragil
1159;6.0;Sin descripcion
1160;1.5;Sin descripcion
1161;7.2;Sin descripcion
1162;6.0;Fragil
1163;7.0;Fragil
1164;4.5;Sin descripcion
1165;4.3;Fragil
1166;1.4;Fragil
1167;6.9;Sin descripcion
1168;6.6;Sin descripcion
1169;5.8;Fragil
1170;9.3;Sin descripcion
1171;5.2;Fragil
1172;10.1;Sin descripcion
1173;3.6;Sin descripcion
1174;6.8;Sin descripcion
1175;8.1;Sin descripcion
1176;4.8;Sin descripcion
1177;5.8;Fragil
1178;5.4;Sin descripcion
1179;5.0;Fragil
1180;6.6;Sin descripcion
1181;8.6;Sin descripcion
1182;8.5;Fragil
1183;10.6;Fragil
1184;8.9;Sin descripcion
1185;9.1;Sin descripcion
1186;4.9;Fragil
1187;3.0;Fragil
1188;6.5;Sin descripcion
1189;1.4;Sin descripcion
1190;3.8;Fragil
1191;4.5;Sin descripcion
1192;5.7;Fragil
1193;9.6;Fragil
1194;8.6;Sin descripcion
1195;3.1;Fragil
1196;9.5;Fragil
1197;6.8;Fragil
1198;4.2;Sin descripcion
1199;10.5;Sin descripcion
1200;1.4;Sin descripcion
1201;3.1;Sin descripcion
1202;3.3;Sin descripcion
1203;6.0;Sin descripcion
1204;6.7;Sin descripcion
1205;7.8;Fragil
1206;8.9;Fragil
1207;5.3;Fragil
1208;3.9;Sin descripcion
1209;8.0;Sin descripcion
1210;6.7;Sin descripcion
1211;1.0;Fragil
1212;2.2;Fragil
1213;10.2;Sin descripcion
1214;10.5;Sin descripcion
1215;7.6;Fragil
1216;6.0;Sin descripcion
1217;3.1;Fragil
1218;1.1;Fragil
1219;10.5;Fragil
1220;4.1;Sin descripcion
1221;10.6;Sin descripcion
1222;10.8;Sin descripcion
1223;2.6;Fragil
1224;3.6;Fragil
1225;4.1;Sin descripcion
1226;5.9;Sin descripcion
1227;9.1;Sin descripcion
1228;10.2;Sin descripcion
1229;10.3;Fragil
1230;8.2;Sin descripcion
1231;6.3;Fragil
1232;3.2;Sin descripcion
1233;2.8;Sin descripcion
1234;1.8;Sin descripcion
1235;1.0;Fragil
1236;10.9;Sin descripcion
1237;1.6;Fragil
1238;9.2;Fragil
1239;6.8;Fragil
1240;5.9;Fragil
1241;8.3;Fragil
1242;7.9;Sin descripcion
1243;9.7;Sin descripcion
1244;5.7;Fragil
1245;4.2;Sin descripcion
1246;3.3;Fragil
1247;8.9;Fragil
1248;1.9;Fragil
1249;9.2;Fragil
1250;7.7;Sin descripcion
1251;1.9;Fragil
1252;4.1;Sin descripcion
1253;8.4;Fragil
1254;4.7;Fragil
1255;8.1;Fragil
1256;4.7;Sin descripcion
1257;10.4;Sin descripcion
1258;10.4;Sin descripcion
1259;2.2;Sin descripcion
1260;1.3;Fragil
1261;2.6;Sin descripcion
1262;5.5;Fragil
1263;9.8;Sin descripcion
1264;3.0;Fragil
1265;9.3;Sin descripcion
1266;6.8;Fragil
1267;10.7;Sin descripcion
1268;3.2;Fragil
1269;4.9;Sin descripcion
1270;6.4;Sin descripcion
1271;2.1;Fragil
1272;1.0;Fragil
1273;4.5;Fragil
1274;2.5;Sin descripcion
1275;1.7;Fragil
1276;1.0;Sin descripcion
1277;2.9;Sin descripcion
1278;9.9;Sin descripcion
1279;9.9;Fragil
1280;8.2;Fragil
1281;4.3;Sin descripcion
1282;8.4;Fragil
1283;9.4;Fragil
1284;9.4;Sin descripcion
1285;6.5;Sin descripcion
1286;9.1;Sin descripcion
1287;1.5;Sin descripcion
1288;8.2;Fragil
1289;10.0;Fragil
1290;6.5;Fragil
1291;9.1;Fragil
1292;10.1;Sin descripcion
1293;10.9;Sin descripcion
1294;5.8;Sin descripcion
1295;3.7;Fragil
1296;8.6;Fragil
1297;7.8;Fragil
1298;2.8;Fragil
1299;6.8;Sin descripcion
1300;4.9;Sin descripcion
1301;8.9;Sin descripcion
1302;10.8;Sin descripcion
1303;7.0;Fragil
1304;9.0;Fragil
1305;2.4;Sin descripcion
1306;3.4;Sin descripcion
1307;7.3;Sin descripcion
1308;4.8;Fragil
1309;4.3;Fragil
1310;5.3;Fragil
1311;5.4;Fragil
1312;8.6;Sin descripcion
1313;3.8;Fragil
1314;10.3;Fragil
1315;4.1;Sin descripcion
1316;8.0;Sin descripcion
1317;7.9;Fragil
1318;2.8;Sin descripcion
1319;3.4;Sin descripcion
1320;10.5;Sin descripcion
1321;2.5;Sin descripcion
1322;9.9;Sin descripcion
1323;9.4;Fragil
1324;5.1;Fragil
1325;10.9;Fragil
1326;3.8;Fragil
1327;6.9;Fragil
1328;7.6;Sin descripcion
1329;9.3;Fragil
1330;3.6;Sin descripcion
1331;9.3;Sin descripcion
1332;2.8;Fragil
1333;2.6;Sin descripcion
1334;3.5;Sin descripcion
1335;9.3;Fragil
1336;9.3;Fragil
1337;2.9;Fragil
1338;6.8;Sin descripcion
1339;10.0;Sin descripcion
1340;9.7;Fragil
1341;8.6;Fragil
1342;2.2;Sin descripcion
1343;10.8;Sin descripcion
1344;5.6;Fragil
1345;2.5;Fragil
1346;4.3;Fragil
1347;8.6;Fragil
1348;5.1;Sin descripcion
1349;2.6;Sin descripcion
1350;2.4;Sin descripcion
1351;1.1;Sin descripcion
1352;1.4;Sin descripcion
1353;4.8;Fragil
1354;6.8;Fragil
1355;10.2;Fragil
1356;4.0;Fragil
1357;3.1;Sin descripcion
1358;6.9;Fragil
1359;8.8;Fragil
1360;1.8;Sin descripcion
1361;7.0;Sin descripcion
1362;9.2;Fragil
1363;3.6;Fragil
1364;5.1;Fragil
1365;5.0;Sin descripcion
1366;5.0;Fragil
1367;10.6;Fragil
1368;3.5;Sin descripcion
1369;1.6;Fragil
1370;1.8;Fragil
1371;2.7;Sin descripcion
1372;5.5;Fragil
1373;7.4;Sin descripcion
1374;8.7;Sin descripcion
1375;3.1;Fragil
1376;3.8;Fragil
1377;7.7;Sin descripcion
1378;4.8;Sin descripcion
1379;9.0;Sin descripcion
1380;2.3;Fragil
1381;2.1;Fragil
1382;9.6;Sin descripcion
1383;4.9;Sin descripcion
1384;7.3;Fragil
1385;1.7;Fragil
1386;7.0;Fragil
1387;1.2;Sin descripcion
1388;9.6;Sin descripcion
1389;7.6;Sin descripcion
1390;3.5;Fragil
1391;5.5;Sin descripcion
1392;3.8;Sin descripcion
1393;5.9;Fragil
1394;2.2;Sin descripcion
1395;5.3;Sin descripcion
1396;2.3;Sin descripcion
1397;3.7;Fragil
1398;4.1;Sin descripcion
1399;7.2;Fragil
1400;2.1;Sin descripcion
1401;7.6;Fragil
1402;2.2;Sin descripcion
1403;8.4;Sin descripcion
1404;7.0;Sin descripcion
1405;4.2;Sin descripcion
1406;4.4;Sin descripcion
1407;1.6;Fragil
1408;8.3;Sin descripcion
1409;7.3;Fragil
1410;8.4;Fragil
1411;2.6;Fragil
1412;7.0;Sin descripcion
1413;10.5;Fragil
1414;3.3;Fragil
1415;4.0;Fragil
1416;10.0;Sin descripcion
1417;1.6;Sin descripcion
1418;1.1;Fragil
1419;9.3;Sin descripcion
1420;1.7;Sin descripcion
1421;5.7;Sin descripcion
1422;8.3;Sin descripcion
1423;9.4;Fragil
1424;10.9;Fragil
1425;2.1;Sin descripcion
1426;10.8;Sin descripcion
1427;2.4;Fragil
1428;10.6;Fragil
1429;1.9;Fragil
1430;1.9;Sin descripcion
1431;4.1;Sin descripcion
1432;3.7;Fragil
1433;3.8;Fragil
1434;3.2;Fragil
1435;10.0;Sin descripcion
1436;5.2;Fragil
1437;1.1;Sin descripcion
1438;6.2;Fragil
1439;1.4;Fragil
1440;8.0;Fragil
1441;1.9;Fragil
1442;6.7;Fragil
1443;9.0;Fragil
1444;7.6;Fragil
1445;3.2;Fragil
1446;2.1;Fragil
1447;2.2;Fragil
1448;4.4;Fragil
1449;4.0;Sin descripcion
1450;7.9;Sin descripcion
1451;4.0;Sin descripcion
1452;9.1;Sin descripcion
1453;5.3;Sin descripcion
1454;7.1;Sin descripcion
1455;6.1;Sin descripcion
1456;1.1;Fragil
1457;2.4;Fragil
1458;9.8;Fragil
1459;6.4;Sin descripcion
1460;3.4;Fragil
1461;4.9;Fragil
1462;7.6;Sin descripcion
1463;4.6;Fragil
1464;1.3;Sin descripcion
1465;3.0;Fragil
1466;6.6;Fragil
1467;7.5;Fragil
1468;5.9;Fragil
1469;3.1;Sin descripcion
1470;5.8;Fragil
1471;2.7;Fragil
1472;1.7;Fragil
1473;3.9;Sin descripcion
1474;3.0;Fragil
1475;5.5;Fragil
1476;10.3;Fragil
1477;6.6;Fragil
1478;10.4;Sin descripcion
1479;4.5;Sin descripcion
1480;2.7;Sin descripcion
1481;7.7;Fragil
1482;7.5;Sin descripcion
1483;8.2;Sin descripcion
1484;6.0;Fragil
1485;1.7;Sin descripcion
1486;1.1;Fragil
1487;2.8;Fragil
1488;6.3;Sin descripcion
1489;3.0;Sin descripcion
1490;4.7;Sin descripcion
1491;7.0;Fragil
1492;1.6;Fragil
1493;4.9;Sin descripcion
1494;5.4;Fragil
1495;7.9;Sin descripcion
1496;8.7;Sin descripcion
1497;10.2;Sin descripcion
1498;8.3;Sin descripcion
1499;1.9;Fragil
1500;3.7;Fragil
1501;7.4;Sin descripcion
1502;3.6;Sin descripcion
1503;8.8;Fragil
1504;7.2;Fragil
1505;1.6;Fragil
1506;9.0;Sin descripcion
1507;6.1;Sin descripcion
1508;5.3;Fragil
1509;9.8;Sin descripcion
1510;3.9;Fragil
1511;5.0;Sin descripcion
1512;7.1;Fragil
1513;1.8;Sin descripcion
1514;4.2;Sin descripcion
1515;4.8;Sin descripcion
1516;5.9;Fragil
1517;7.2;Fragil
1518;9.7;Sin descripcion
1519;8.1;Fragil
1520;10.1;Fragil
1521;4.0;Sin descripcion
1522;7.2;Fragil
1523;1.1;Sin descripcion
1524;8.3;Sin descripcion
1525;4.7;Fragil
1526;5.4;Fragil
1527;4.8;Fragil
1528;7.8;Fragil
1529;10.8;Sin descripcion
1530;1.6;Fragil
1531;10.4;Fragil
1532;3.2;Fragil
1533;10.2;Sin descripcion
1534;4.6;Sin descripcion
1535;3.4;Sin descripcion
1536;6.1;Sin descripcion
1537;4.0;Fragil
1538;4.2;Sin descripcion
1539;2.4;Fragil
1540;9.7;Sin descripcion
1541;1.3;Sin descripcion
1542;10.8;Sin descripcion
1543;10.9;Sin descripcion
1544;2.9;Fragil
1545;3.1;Fragil
1546;8.4;Fragil
1547;10.1;Fragil
1548;5.7;Sin descripcion
1549;4.5;Sin descripcion
1550;1.5;Sin descripcion
1551;4.7;Sin descripcion
1552;9.0;Fragil
1553;7.6;Sin descripcion
1554;10.9;Sin descripcion
1555;9.3;Fragil
1556;10.5;Fragil
1557;9.4;Fragil
1558;6.9;Fragil
1559;1.5;Fragil
1560;4.9;Fragil
1561;9.0;Sin descripcion
1562;8.9;Fragil
1563;10.7;Sin descripcion
1564;5.8;Sin descripcion
1565;9.5;Sin descripcion
1566;2.6;Sin descripcion
1567;3.9;Sin descripcion
1568;6.9;Fragil
1569;3.9;Fragil
1570;1.9;Sin descripcion
1571;4.9;Fragil
1572;2.5;Fragil
1573;9.6;Fragil
1574;1.0;Fragil
1575;1.5;Sin descripcion
1576;3.4;Fragil
1577;6.1;Fragil
1578;4.4;Sin descripcion
1579;10.2;Sin descripcion
1580;3.2;Fragil
1581;10.8;Sin descripcion
1582;6.6;Sin descripcion
1583;8.0;Sin descripcion
1584;2.7;Sin descripcion
1585;4.2;Sin descripcion
1586;10.3;Fragil
1587;5.6;Fragil
1588;7.3;Fragil
1589;3.7;Fragil
1590;6.3;Sin descripcion
1591;2.9;Sin descripcion
1592;2.6;Fragil
1593;10.6;Sin descripcion
1594;2.1;Sin descripcion
1595;4.9;Fragil
1596;4.3;Fragil
1597;10.3;Sin descripcion
1598;7.2;Sin descripcion
1599;2.8;Fragil
1600;2.5;Sin descripcion
1601;5.5;Fragil
1602;5.4;Sin descripcion
1603;4.4;Sin descripcion
1604;6.2;Fragil
1605;10.7;Fragil
1606;10.1;Sin descripcion
1607;3.7;Fragil
1608;1.9;Fragil
1609;6.1;Fragil
1610;10.8;Sin descripcion
1611;4.3;Fragil
1612;4.7;Sin descripcion
1613;8.1;Fragil
1614;2.9;Fragil
1615;9.4;Fragil
1616;8.0;Sin descripcion
1617;7.6;Sin descripcion
1618;6.7;Fragil
1619;5.1;Fragil
1620;2.4;Fragil
1621;5.7;Fragil
1622;3.1;Fragil
1623;8.7;Fragil
1624;1.5;Fragil
1625;4.6;Sin descripcion
1626;9.8;Sin descripcion
1627;7.1;Sin descripcion
1628;2.6;Fragil
1629;10.1;Fragil
1630;8.3;Fragil
1631;1.2;Fragil
1632;10.6;Sin descripcion
1633;2.8;Sin descripcion
1634;8.8;Fragil
1635;8.0;Sin descripcion
1636;10.3;Sin descripcion
1637;5.4;Fragil
1638;4.6;Sin descripcion
1639;9.1;Fragil
1640;4.1;Fragil
1641;7.4;Sin descripcion
1642;7.0;Sin descripcion
1643;8.0;Sin descripcion
1644;8.2;Fragil
1645;4.3;Sin descripcion
1646;8.9;Fragil
1647;1.0;Sin descripcion
1648;1.1;Fragil
1649;3.5;Fragil
1650;5.1;Fragil
1651;1.5;Sin descripcion
1652;7.5;Fragil
1653;1.9;Sin descripcion
1654;5.7;Sin descripcion
1655;5.2;Fragil
1656;10.9;Fragil
1657;9.4;Fragil
1658;2.8;Fragil
1659;10.2;Fragil
1660;8.4;Fragil
1661;2.3;Sin descripcion
1662;4.6;Fragil
1663;10.6;Fragil
1664;7.4;Fragil
1665;4.7;Fragil
1666;1.0;Sin descripcion
1667;2.0;Fragil
1668;6.2;Sin descripcion
1669;4.9;Sin descripcion
1670;9.7;Sin descripcion
1671;5.2;Sin descripcion
1672;1.0;Fragil
1673;1.2;Fragil
1674;6.6;Sin descripcion
1675;8.8;Fragil
1676;2.2;Fragil
1677;7.3;Sin descripcion
1678;8.5;Fragil
1679;7.6;Fragil
1680;9.1;Sin descripcion
1681;9.2;Fragil
1682;2.8;Fragil
1683;8.2;Sin descripcion
1684;5.8;Fragil
1685;6.6;Sin descripcion
1686;2.7;Sin descripcion
1687;3.2;Sin descripcion
1688;5.0;Fragil
1689;5.1;Fragil
1690;10.5;Fragil
1691;3.6;Sin descripcion
1692;2.5;Sin descripcion
1693;8.1;Sin descripcion
1694;5.4;Fragil
1695;6.3;Fragil
1696;3.9;Fragil
1697;2.3;Sin descripcion
1698;1.5;Fragil
1699;8.6;Fragil
1700;6.7;Fragil
1701;1.5;Sin descripcion
1702;6.5;Fragil
1703;7.6;Sin descripcion
1704;5.6;Fragil
1705;2.1;Fragil
1706;4.9;Fragil
1707;2.9;Fragil
1708;5.8;Fragil
1709;3.7;Fragil
1710;5.3;Sin descripcion
1711;9.3;Sin descripcion
1712;8.7;Fragil
1713;6.0;Fragil
1714;6.3;Sin descripcion
1715;2.3;Fragil
1716;6.6;Sin descripcion
1717;3.1;Fragil
1718;9.2;Sin descripcion
1719;3.3;Fragil
1720;3.7;Sin descripcion
1721;7.1;Fragil
1722;2.7;Sin descripcion
1723;9.6;Fragil
1724;10.4;Sin descripcion
1725;8.8;Fragil
1726;9.2;Fragil
1727;7.4;Sin descripcion
1728;3.7;Sin descripcion
1729;9.2;Sin descripcion
1730;1.6;Fragil
1731;9.2;Fragil
1732;2.6;Fragil
1733;2.2;Fragil
1734;6.0;Fragil
1735;8.8;Sin descripcion
1736;2.5;Sin descripcion
1737;7.9;Fragil
1738;7.9;Fragil
1739;9.9;Sin descripcion
1740;3.6;Sin descripcion
1741;9.3;Fragil
1742;8.2;Fragil
1743;3.0;Sin descripcion
1744;9.3;Sin descripcion
1745;3.4;Sin descripcion
1746;2.8;Sin descripcion
1747;5.9;Sin descripcion
1748;7.7;Fragil
1749;4.9;Sin descripcion
1750;1.6;Fragil
1751;7.2;Sin descripcion
1752;5.0;Sin descripcion
1753;1.2;Sin descripcion
1754;3.2;Sin descripcion
1755;7.8;Fragil
1756;1.5;Fragil
1757;2.6;Sin descripcion
1758;4.9;Fragil
1759;3.9;Fragil
1760;9.4;Sin descripcion
1761;4.2;Sin descripcion
1762;10.2;Fragil
1763;7.9;Sin descripcion
1764;5.8;Sin descripcion
1765;10.2;Fragil
1766;6.9;Fragil
1767;1.9;Sin descripcion
1768;4.9;Sin descripcion
1769;6.7;Sin descripcion
1770;9.6;Fragil
1771;5.9;Fragil
1772;4.5;Sin descripcion
1773;1.0;Sin descripcion
1774;2.2;Fragil
1775;9.5;Fragil
1776;2.3;Fragil
1777;10.1;Fragil
1778;8.2;Fragil
1779;6.6;Sin descripcion
1780;5.5;Fragil
1781;9.5;Fragil
1782;2.0;Fragil
1783;6.6;Fragil
1784;7.0;Fragil
1785;4.1;Fragil
1786;4.3;Fragil
1787;10.6;Fragil
1788;3.9;Fragil
1789;4.0;Sin descripcion
1790;2.7;Fragil
1791;2.3;Sin descripcion
1792;9.0;Sin descripcion
1793;8.1;Fragil
1794;3.7;Fragil
1795;8.8;Sin descripcion
1796;7.8;Fragil
1797;7.6;Fragil
1798;4.3;Sin descripcion
1799;3.6;Sin descripcion
1800;1.8;Sin descripcion
1801;10.1;Sin descripcion
1802;4.3;Fragil
1803;9.2;Fragil
1804;3.3;Sin descripcion
1805;9.5;Sin descripcion
1806;6.4;Fragil
1807;5.9;Fragil
1808;6.6;Fragil
1809;1.7;Fragil
1810;1.0;Sin descripcion
1811;2.4;Sin descripcion
1812;2.5;Sin descripcion
1813;3.6;Sin descripcion
1814;1.3;Sin descripcion
1815;7.3;Sin descripcion
1816;10.8;Fragil
1817;1.9;Fragil
1818;8.1;Sin descripcion
1819;8.4;Fragil
1820;6.6;Sin descripcion
1821;5.4;Sin descripcion
1822;6.0;Fragil
1823;4.3;Fragil
1824;4.5;Fragil
1825;5.9;Fragil
1826;7.2;Fragil
1827;2.3;Fragil
1828;2.2;Sin descripcion
1829;1.5;Sin descripcion
1830;6.6;Fragil
1831;5.1;Sin descripcion
1832;5.1;Fragil
1833;9.0;Sin descripcion
1834;8.4;Fragil
1835;9.2;Fragil
1836;4.1;Fragil
1837;5.5;Sin descripcion
1838;4.7;Sin descripcion
1839;6.5;Sin descripcion
1840;10.5;Sin descripcion
1841;6.9;Fragil
1842;3.5;Fragil
1843;1.5;Sin descripcion
1844;8.4;Fragil
1845;5.6;Fragil
1846;3.4;Fragil
1847;7.4;Sin descripcion
1848;2.7;Fragil
1849;9.3;Fragil
1850;4.8;Sin descripcion
1851;8.5;Fragil
1852;1.8;Sin descripcion
1853;4.4;Fragil
1854;2.2;Fragil
1855;4.2;Fragil
1856;2.6;Fragil
1857;7.9;Sin descripcion
1858;4.1;Sin descripcion
1859;3.9;Fragil
1860;6.7;Fragil
1861;9.9;Sin descripcion
1862;1.0;Fragil
1863;3.3;Sin descripcion
1864;7.1;Fragil
1865;7.5;Sin descripcion
1866;1.2;Fragil
1867;6.3;Fragil
1868;4.8;Fragil
1869;9.1;Fragil
1870;1.0;Sin descripcion
1871;1.5;Sin descripcion
1872;4.9;Fragil
1873;8.3;Fragil
1874;3.5;Sin descripcion
1875;2.8;Sin descripcion
1876;5.1;Fragil
1877;1.5;Fragil
1878;8.7;Sin descripcion
1879;7.3;Sin descripcion
1880;3.2;Fragil
1881;2.5;Sin descripcion
1882;5.4;Fragil
1883;3.8;Sin descripcion
1884;4.0;Sin descripcion
1885;1.4;Fragil
1886;10.1;Fragil
1887;5.1;Fragil
1888;7.5;Fragil
1889;6.0;Fragil
1890;9.1;Fragil
1891;1.4;Fragil
1892;6.1;Sin descripcion
1893;4.2;Sin descripcion
1894;1.2;Fragil
1895;5.6;Fragil
1896;6.7;Sin descripcion
1897;8.6;Sin descripcion
1898;2.9;Sin descripcion
1899;8.8;Sin descripcion
1900;3.9;Fragil
1901;6.5;Fragil
1902;8.4;Sin descripcion
1903;8.1;Fragil
1904;9.0;Sin descripcion
1905;1.1;Fragil
1906;8.7;Fragil
1907;9.9;Sin descripcion
1908;2.9;Fragil
1909;5.9;Sin descripcion
1910;10.5;Fragil
1911;4.0;Sin descripcion
1912;6.1;Sin descripcion
1913;8.8;Fragil
1914;5.6;Fragil
1915;3.1;Fragil
1916;7.4;Fragil
1917;8.7;Fragil
1918;8.6;Fragil
1919;7.7;Sin descripcion
1920;3.6;Fragil
1921;1.5;Fragil
1922;10.2;Fragil
1923;1.3;Sin descripcion
1924;10.9;Sin descripcion
1925;2.1;Sin descripcion
1926;5.0;Sin descripcion
1927;7.4;Sin descripcion
1928;9.7;Sin descripcion
1929;5.7;Sin descripcion
1930;7.0;Sin descripcion
1931;7.1;Sin descripcion
1932;5.4;Fragil
1933;7.7;Sin descripcion
1934;2.8;Sin descripcion
1935;9.0;Sin descripcion
1936;8.8;Sin descripcion
1937;7.3;Fragil
1938;5.8;Sin descripcion
1939;8.3;Fragil
1940;4.8;Sin descripcion
1941;10.8;Sin descripcion
1942;3.8;Sin descripcion
1943;6.9;Fragil
1944;10.2;Fragil
1945;10.4;Sin descripcion
1946;1.4;Sin descripcion
1947;1.1;Sin descripcion
1948;1.7;Fragil
1949;10.7;Fragil
1950;6.2;Fragil
1951;9.1;Sin descripcion
1952;3.6;Sin descripcion
1953;1.9;Sin descripcion
1954;10.7;Sin descripcion
1955;1.0;Sin descripcion
1956;1.2;Sin descripcion
1957;8.0;Fragil
1958;5.2;Fragil
1959;5.2;Fragil
1960;8.4;Fragil
1961;9.3;Sin descripcion
1962;5.3;Sin descripcion
1963;1.3;Fragil
1964;7.7;Sin descripcion
1965;1.6;Sin descripcion
1966;6.5;Sin descripcion
1967;5.2;Sin descripcion
1968;7.8;Fragil
1969;2.0;Sin descripcion
1970;1.7;Fragil
1971;4.9;Fragil
1972;9.9;Sin descripcion
1973;4.1;Fragil
1974;2.7;Fragil
1975;8.0;Fragil
1976;6.0;Fragil
1977;7.1;Fragil
1978;1.0;Sin descripcion
1979;2.6;Sin descripcion
1980;2.9;Sin descripcion
1981;2.8;Fragil
1982;4.6;Sin descripcion
1983;9.5;Sin descripcion
1984;3.7;Fragil
1985;6.0;Sin descripcion
1986;3.6;Sin descripcion
1987;5.9;Fragil
1988;8.7;Fragil
1989;1.5;Sin descripcion
1990;9.3;Fragil
1991;2.4;Sin descripcion
1992;5.1;Fragil
1993;1.1;Fragil
1994;7.0;Sin descripcion
1995;7.3;Sin descripcion
1996;10.5;Fragil
1997;4.8;Sin descripcion
1998;6.4;Fragil
1999;5.7;Fragil
2000;3.3;Fragil
2001;10.7;Sin descripcion
2002;7.9;Sin descripcion
2003;9.4;Sin descripcion
2004;10.2;Sin descripcion
2005;7.5;Fragil
2006;10.6;Fragil
2007;7.6;Sin descripcion
2008;6.0;Fragil
2009;3.4;Sin descripcion
2010;1.5;Sin descripcion
2011;5.9;Sin descripcion
2012;2.3;Sin descripcion
2013;1.9;Fragil
2014;1.8;Fragil
2015;7.1;Sin descripcion
2016;10.1;Sin descripcion
2017;3.4;Fragil
2018;9.0;Fragil
2019;8.9;Sin descripcion
2020;9.9;Fragil
2021;4.2;Fragil
2022;1.9;Sin descripcion
2023;10.8;Sin descripcion
2024;5.6;Sin descripcion
2025;6.4;Fragil
2026;2.1;Sin descripcion
2027;4.4;Sin descripcion
2028;8.9;Sin descripcion
2029;6.8;Fragil
2030;3.2;Sin descripcion
2031;3.1;Fragil
2032;1.1;Sin descripcion
2033;6.9;Sin descripcion
2034;4.2;Sin descripcion
2035;3.1;Fragil
2036;7.5;Sin descripcion
2037;3.8;Fragil
2038;7.3;Sin descripcion
2039;6.4;Fragil
2040;6.8;Sin descripcion
2041;8.4;Sin descripcion
2042;8.2;Fragil
2043;4.2;Fragil
2044;8.6;Sin descripcion
2045;3.1;Fragil
2046;1.3;Sin descripcion
2047;10.6;Sin descripcion
2048;10.7;Sin descripcion
2049;2.7;Sin descripcion
2050;3.3;Fragil
2051;9.9;Fragil
2052;10.3;Fragil
2053;3.9;Fragil
2054;10.2;Fragil
2055;4.1;Sin descripcion
2056;6.0;Sin descripcion
2057;6.7;Fragil
2058;1.7;Sin descripcion
2059;3.5;Sin descripcion
2060;4.8;Sin descripcion
2061;6.3;Fragil
2062;3.5;Sin descripcion
2063;9.2;Fragil
2064;7.4;Sin descripcion
2065;2.0;Sin descripcion
2066;3.4;Sin descripcion
2067;2.7;Sin descripcion
2068;5.3;Fragil
2069;7.3;Sin descripcion
2070;4.2;Sin descripcion
2071;1.9;Sin descripcion
2072;5.1;Fragil
2073;8.4;Sin descripcion
2074;9.0;Sin descripcion
2075;7.4;Sin descripcion
2076;9.7;Fragil
2077;8.1;Fragil
2078;5.5;Fragil
2079;6.5;Fragil
2080;3.8;Fragil
2081;8.7;Sin descripcion
2082;1.1;Fragil
2083;6.0;Fragil
2084;5.3;Sin descripcion
2085;6.0;Sin descripcion
2086;1.7;Fragil
2087;6.8;Fragil
2088;8.5;Fragil
2089;3.2;Sin descripcion
2090;2.3;Sin descripcion
2091;3.6;Fragil
2092;6.8;Sin descripcion
2093;2.3;Fragil
2094;5.1;Sin descripcion
2095;2.1;Fragil
2096;7.3;Fragil
2097;10.9;Sin descripcion
2098;7.4;Sin descripcion
2099;7.1;Sin descripcion
2100;10.3;Fragil
2101;4.7;Fragil
2102;6.7;Fragil
2103;10.7;Fragil
2104;2.0;Sin descripcion
2105;6.0;Fragil
2106;8.8;Fragil
2107;9.6;Sin descripcion
2108;10.9;Sin descripcion
2109;1.6;Fragil
2110;9.3;Fragil
2111;5.4;Sin descripcion
2112;4.1;Sin descripcion
2113;10.0;Fragil
2114;9.3;Fragil
2115;8.6;Fragil
2116;10.1;Fragil
2117;1.3;Sin descripcion
2118;4.3;Fragil
2119;5.3;Fragil
2120;6.0;Sin descripcion
2121;4.9;Sin descripcion
2122;8.1;Fragil
2123;9.9;Fragil
2124;5.7;Sin descripcion
2125;10.9;Sin descripcion
2126;5.3;Fragil
2127;1.6;Sin descripcion
2128;9.6;Fragil
2129;9.4;Fragil
2130;1.4;Fragil
2131;2.7;Sin descripcion
2132;3.4;Fragil
2133;9.5;Fragil
2134;1.0;Fragil
2135;2.9;Fragil
2136;7.4;Fragil
2137;9.3;Fragil
2138;9.9;Sin descripcion
2139;5.6;Fragil
2140;6.3;Fragil
2141;4.7;Fragil
2142;1.1;Fragil
2143;5.2;Fragil
2144;8.6;Fragil
2145;10.5;Fragil
2146;6.4;Sin descripcion
2147;8.5;Fragil
2148;10.2;Fragil
2149;3.8;Fragil
2150;9.9;Fragil
2151;1.9;Sin descripcion
2152;1.0;Sin descripcion
2153;7.4;Fragil
2154;6.8;Fragil
2155;1.7;Sin descripcion
