id_producto;nombre;tipo;precio;numero_cajas
1317;MAMMUT;living;23200;5
148;DELAKTIG;dormitorio;2076000;3
252;STUVA / FÖLJA;dormitorio;788000;1
450;EDVALLA;dormitorio;20000;3
2939;LINNMON / ADILS;living;188000;2
3143;INGATORP / INGOLF;living;2412000;1
1328;DELAKTIG;living;1880000;5
638;BESTÅ;dormitorio;2344000;5
3668;PAX;dormitorio;2492000;5
591;KOLBJÖRN;dormitorio;912000;3
1711;BEKANT;dormitorio;724000;5
2147;DUVHOLMEN;living;64000;2
674;IVAR;dormitorio;868000;5
172;HOLMSUND;dormitorio;1836000;3
2241;VIMLE;living;2088000;5
1888;TROFAST;dormitorio;200000;1
3441;RIKSVIKEN;living;180000;2
2284;VIMLE;living;4824000;3
58;SLATTUM;dormitorio;476000;1
1207;SAKARIAS;living;516000;2
491;BESTÅ;dormitorio;1104000;5
96;LYCKSELE;dormitorio;80000;5
1349;NORRARYD;living;208000;1
1063;LIXHULT;living;816000;1
1666;NORDLI;dormitorio;720000;5
3577;PAX / MEHAMN;dormitorio;1380000;3
35;NORRÅKER;living;316000;5
3517;PAX / BERGSBO;dormitorio;1468000;4
2011;TOSTERÖ;living;82400;2
3578;PLATSA;dormitorio;1436800;2
2375;GRÖNLID;living;6088000;4
535;BILLY / OXBERG;dormitorio;796000;2
36;NORDVIKEN;living;220000;4
2163;SOLLERÖN;living;2851200;1
3304;BESTÅ BURS;living;956000;3
854;BILLY / MORLIDEN;living;196000;3
3378;EDVALLA;living;20000;5
1322;GISTAD;living;756000;2
2225;ALSEDA;living;156000;3
866;BESTÅ;living;20000;1
66;SONGESAND;dormitorio;316000;5
2010;ÄPPLARÖ;living;1270400;5
779;IVAR;dormitorio;980000;3
388;BESTÅ;dormitorio;1976000;1
1875;LANGUR;dormitorio;40000;3
1306;ELSEBET;living;31200;1
3542;RAKKESTAD;dormitorio;36000;1
685;UPPLEVA;dormitorio;116000;5
2802;SETSKOG;living;127200;3
754;IVAR;dormitorio;836000;4
1103;JANINGE;living;476000;5
383;SVALNÄS;dormitorio;64000;5
851;REGISSÖR;living;636800;2
911;LIATORP;living;3468000;5
2711;GAMLEHULT;living;260000;3
1451;EKEDALEN;living;276000;1
2078;SJÄLLAND;living;272000;5
1835;TROFAST;dormitorio;256000;1
250;GRÖNLID;dormitorio;2516000;4
769;ORRNÄS;dormitorio;23200;1
1146;INGOLF;living;156000;2
721;HANVIKEN;dormitorio;60000;2
2260;SÖDERHAMN;living;21600;5
2726;NIKKEBY;living;236000;2
3536;ELVARLI;dormitorio;347200;2
1999;ÄPPLARÖ;living;1627200;2
631;IVAR;dormitorio;539200;3
2140;HAVSTEN;living;100000;3
399;BILLY;dormitorio;636000;1
2480;VALLENTUNA;living;4636800;1
1647;NORDMELA;dormitorio;508800;1
986;HÄLLAN;living;300000;3
1027;LIXHULT;living;237600;5
2611;FLEKKE;living;1668000;2
659;BEKANT;dormitorio;1196000;4
1638;TYSSEDAL;dormitorio;836000;1
3260;BROR;living;516000;3
1831;TROFAST;dormitorio;8000;5
542;HYLLIS;dormitorio;148800;4
2914;ARKELSTORP;living;756000;1
174;STUVA / FRITIDS;dormitorio;1592000;1
2278;GRÖNLID;living;2552000;2
1424;BRORINGE;living;76000;4
1570;NORDVIKEN / LEIFARNE;living;2532000;3
1577;VÄSTANBY/VÄSTANÅ / LEIFARNE;living;1676000;3
303;IVAR;dormitorio;276000;2
3626;PLATSA;dormitorio;401600;3
375;MORLIDEN;dormitorio;160000;5
194;VALLENTUNA;dormitorio;4624000;1
1461;EKEDALEN / EKEDALEN;living;1312000;4
254;STUVA / FRITIDS;dormitorio;796000;5
517;EKET;dormitorio;12000;5
3214;EKEDALEN / HENRIKSDAL;living;3652000;3
187;PLATSA;dormitorio;1768000;3
966;BESTÅ;living;48000;5
3707;Foco LED PAR38;iluminacion;19990;5
1061;SULARP;living;36400;2
436;BAGGANÄS;dormitorio;21600;1
1538;EKEDALEN / ODGER;living;1580000;3
2654;HEMNES;living;396000;1
1716;NORDLI;dormitorio;112000;2
3491;BUSUNGE;dormitorio;516000;3
382;HYLLIS;dormitorio;9600;3
344;VITTSJÖ;dormitorio;556000;3
1800;LANGUR;dormitorio;28000;2
43;STENSELE;living;440000;4
593;ORRNÄS;dormitorio;13600;1
3167;NORRÅKER / NORRARYD;living;1012800;4
516;LAPPVIKEN;dormitorio;30800;4
1131;FANBYN;living;236000;2
3182;INGATORP / SAKARIAS;living;3220000;4
1635;TYSSEDAL;dormitorio;756000;3
2161;HÅLLÖ;living;60000;1
2811;VEJMON;living;276000;1
3296;PLATSA;living;284000;2
3679;PLATSA;dormitorio;1284800;5
1356;BORTBERG;living;39200;4
3200;LISABO / SVENBERTIL;living;1180000;3
244;GONATT;dormitorio;876000;1
2180;LISTERBY;living;396000;3
1190;GUNDE;living;24000;1
1305;JUSTINA;living;15200;2
1671;NORDLI;dormitorio;192000;3
3158;HILVER / GODVIN;living;356000;4
3325;HAVSTA;living;1352000;2
897;EKET;living;156000;3
1003;BESTÅ;living;60000;5
2181;LIATORP;living;1076000;1
1415;LIDHULT;living;2000000;3
203;SULTAN;dormitorio;40000;1
1417;INGATORP / HENRIKSDAL;living;2100000;4
1093;HANVIKEN;living;40000;1
3684;ELVARLI;dormitorio;996000;4
3561;PAX;dormitorio;2577600;3
703;SINDVIK;dormitorio;120000;4
1325;EKEDALEN;living;180000;1
2930;YPPERLIG;living;220000;5
294;BESTÅ;dormitorio;20000;5
1098;STENSELE;living;360000;1
1144;STRANDMON;living;396000;3
922;HAVSTA;living;1240000;3
2083;SOLLERÖN;living;3910400;3
2049;SJÄLLAND;living;1756800;3
395;EKET;dormitorio;36000;3
1489;BERNHARD;living;596000;3
2519;LIDHULT;living;280000;5
188;SVÄRTA;dormitorio;940000;1
915;BESTÅ;living;740000;3
1077;BESTÅ;living;712000;1
627;BROR;dormitorio;396000;2
649;ALGOT;dormitorio;256800;1
1513;VANGSTA / TEODORES;living;740000;4
2580;GRÖNLID;living;1680000;2
2969;EKEDALEN / ODGER;living;1580000;4
826;BRIMNES;living;356000;4
811;LOMMARP;living;892800;1
2282;STOCKHOLM;living;5344000;2
228;BRATTVÅG;dormitorio;40000;1
2424;GRÖNLID;living;396000;1
2105;DUVHOLMEN;living;39200;2
3619;ELVARLI;dormitorio;619200;4
1371;HENRIKSDAL;living;56000;4
2154;DUVHOLMEN;living;60000;3
3571;PAX;dormitorio;2572000;3
142;SONGESAND;dormitorio;996000;1
1036;HACKÅS;living;40000;1
2647;VITTSJÖ;living;103200;2
2471;NORSBORG;living;720000;2
1366;EKEDALEN / EKEDALEN;living;1876000;5
566;BROR;dormitorio;76000;5
2937;BEKANT;living;831200;4
412;EKET;dormitorio;79200;4
117;VIMLE;dormitorio;1120000;5
1169;STIG;living;55200;4
2994;YPPERLIG;living;532000;4
2040;TOSTERÖ;living;82400;3
1141;ÖRFJÄLL;living;156000;5
3051;VÄSTANBY;living;1052000;4
2331;EKTORP;living;100000;2
458;BESTÅ / EKET;dormitorio;1262400;3
2818;GAMLARED / LERHAMN;living;548000;3
705;KALLVIKEN;dormitorio;136000;4
3134;LERHAMN;living;783200;3
1551;POÄNG;living;796000;4
1384;SAKARIAS;living;76000;1
3660;ELVARLI;dormitorio;1659200;3
1468;TORSBY / LEIFARNE;living;1340000;4
3070;MÖRBYLÅNGA / TOSSBERG;living;4372000;3
974;LIXHULT;living;158400;4
367;EKET;dormitorio;277600;5
2816;GAMLARED;living;316000;2
3389;BESTÅ;living;20000;5
2813;INGATORP / INGOLF;living;2092000;3
1929;TROFAST;dormitorio;12000;5
1496;TINGBY / LEIFARNE;living;1732000;1
1434;NORDVIKEN;living;220000;3
1082;TIMMERVIKEN;living;48000;5
3627;PAX;dormitorio;2715200;1
457;BESTÅ;dormitorio;924000;2
2615;GRÖNLID;living;1520000;5
3004;INGATORP / INGATORP;living;2180000;5
755;IVAR;dormitorio;1396000;5
15;TOMMARYD;living;556000;2
2691;VITTSJÖ;living;443200;3
3265;HÖGSMA;living;39200;5
1178;MARIUS;living;20000;3
1469;NORRÅKER / NORRÅKER;living;1108000;1
3673;ELVARLI;dormitorio;1540800;2
2569;VIMLE;living;548000;1
1472;NORRÅKER / NORRARYD;living;1012800;2
1052;BERGHALLA;living;17600;4
842;BILLY / OXBERG;living;732000;3
1389;FLISAT;living;71200;1
189;NYHAMN;dormitorio;1156000;1
1559;GRÖNLID;living;1760000;5
3099;BEKANT;living;580000;4
1049;LIXHULT;living;195200;1
434;BESTÅ;dormitorio;12000;2
3413;BERGHALLA;living;17600;5
1121;MELLTORP / ADDE;living;143200;1
3479;PAX;dormitorio;848000;2
2087;KUNGSHOLMEN;living;1334400;3
3429;PLATSA;living;1886400;2
2986;MELLTORP / JANINGE;living;879200;4
443;IVAR;dormitorio;39200;4
3329;PLATSA;living;754800;5
2391;DELAKTIG;living;2160000;4
1016;LIXHULT;living;554400;5
54;NEIDEN;dormitorio;79200;4
1139;MOLTE;living;55200;2
2428;STOCKSUND;living;240000;2
1445;NISSE;living;79200;2
2667;MELLTORP;living;79200;3
3362;KALLVIKEN;living;76000;1
3403;HACKÅS;living;13600;2
3076;LINNMON / KRILLE;living;212000;2
595;BILLY / OXBERG;dormitorio;1184000;1
477;IVAR;dormitorio;816000;3
863;LIXHULT;living;142400;2
1581;EKEDALEN / ODGER;living;1580000;3
1682;NORDLI;dormitorio;256000;2
2390;VALLENTUNA;living;240000;4
1542;ERNFRID;living;116000;4
1264;BUSSAN;living;420000;5
2362;GRÖNLID;living;76000;4
3358;LAXVIKEN;living;140000;2
575;BESTÅ;dormitorio;1296000;1
1477;MÖRBYLÅNGA / BERNHARD;living;4220000;2
1450;HENRIKSDAL;living;56000;4
732;GLASSVIK;dormitorio;156000;1
2133;MAMMUT;living;119200;3
302;BILLY / OXBERG;dormitorio;308000;3
1466;LISABO / RÖNNINGE;living;1660000;3
424;OBSERVATÖR;dormitorio;4000;5
2109;SJÄLLAND;living;1424000;4
16;HENRIKSDAL;living;316000;2
355;ALGOT;dormitorio;14400;5
527;OXBERG;dormitorio;160000;2
787;VITTSJÖ;dormitorio;828000;2
3179;VÄSTANBY/VÄSTANÅ / BERNHARD;living;3436000;4
2253;NORSBORG;living;1328000;4
1446;MELLTORP / TEODORES;living;399200;3
1836;TROFAST;dormitorio;156000;3
1023;HAVSTA;living;1116000;3
2588;GRÖNLID;living;5920000;3
397;BILLY / OXBERG;dormitorio;404000;2
1562;NORDVIKEN / LEIFARNE;living;1820000;1
82;SANDVIKA;dormitorio;236000;3
602;EKET;dormitorio;1464000;3
1626;HEMNES;dormitorio;300000;3
617;BILLSBRO;dormitorio;15200;4
3199;EKEDALEN / HENRIKSDAL;living;2212000;2
2535;LIDHULT;living;1856000;2
715;ALGOT;dormitorio;163200;5
884;BESTÅ;living;20000;2
3001;EKEDALEN;living;796000;3
2932;SVALNÄS;living;1472000;2
2449;VIMLE;living;80000;3
279;KALLAX;dormitorio;156000;3
1841;INGOLF;dormitorio;176000;5
163;LÖVA;dormitorio;44000;1
2126;HÅLLÖ;living;119200;3
1007;RIKSVIKEN;living;180000;2
622;LAPPVIKEN;dormitorio;36000;2
1619;NIKKEBY;dormitorio;276000;1
1346;HENRIKSDAL;living;236000;2
3288;VITTSJÖ;living;556000;5
1374;BRORINGE;living;76000;4
1928;BUSUNGE;dormitorio;316000;1
87;BJÖRKSNÄS;dormitorio;1632000;1
1055;HÄLLAN;living;40000;1
1795;BUSUNGE;dormitorio;516000;4
60;SAGSTUA;dormitorio;436000;1
1850;YPPERLIG;dormitorio;220000;5
1150;STOCKSUND;living;796000;3
14;EKEDALEN;living;276000;5
2592;NORSBORG;living;976000;4
1118;YNGVAR;living;380000;2
663;ÖSTERNÄS;dormitorio;56000;3
3055;EKEDALEN;living;796000;4
3193;NORRÅKER / RÖNNINGE;living;868000;1
2369;VALLENTUNA;living;128000;2
1518;LANGUR;living;276000;3
1969;FALHOLMEN;living;124000;2
938;BESTÅ;living;108000;5
2781;LJUV;living;276000;1
75;MALM;dormitorio;356000;5
567;BROR;dormitorio;684000;5
3717;Foco LED AR111;iluminacion;21990;5
3253;IKEA PS 2017;living;277200;5
898;BESTÅ;living;20000;3
671;KALLAX;dormitorio;716000;5
594;JONAXEL;dormitorio;56000;5
316;BILLY / OXBERG;dormitorio;272000;1
1898;TROFAST;dormitorio;316000;2
1582;EKEDALEN / ODGER;living;1580000;3
1548;INGATORP / SAKARIAS;living;3220000;1
40;BERNHARD;living;596000;4
1367;GAMLARED / LERHAMN;living;548000;1
2677;SMÅGÖRA;living;76000;2
485;ALGOT;dormitorio;216960;5
1553;EKEDALEN / EKEDALEN;living;996000;3
3330;EDVALLA;living;20000;4
137;PLATSA;dormitorio;2671200;1
657;OXBERG;dormitorio;80000;3
2530;VIMLE;living;348000;2
2204;KIVIK;living;1356000;4
3374;BILLSBRO;living;60000;3
3161;NORRÅKER / NORRÅKER;living;1012800;3
722;STALLARP;dormitorio;36000;3
3314;BESTÅ;living;3408000;2
3476;PAX;dormitorio;2216000;4
2281;GRÖNLID;living;596000;4
628;BILLY;dormitorio;80000;1
3435;HANVIKEN;living;80000;1
3504;PLATSA;dormitorio;1764400;5
3383;BESTÅ;living;920000;3
428;BILLY / OXBERG;dormitorio;1004000;3
3544;PAX;dormitorio;1008000;1
3390;BAGGANÄS;living;28000;3
1623;HEMNES;dormitorio;516000;5
74;MALM;dormitorio;536000;1
2124;KUNGSHOLMEN;living;460000;2
1382;INGATORP / INGOLF;living;2092000;5
2796;MELLTORP / TEODORES;living;231200;5
1290;SAKARIAS;living;76000;1
422;EKET;dormitorio;801600;1
599;BILLY;dormitorio;868000;5
634;VASSVIKEN;dormitorio;120000;5
1429;RYDEBÄCK/BACKARYD / JANINGE;living;972000;1
1388;FRANKLIN;living;119200;3
62;ASKVOLL;dormitorio;356000;3
3474;GODISHUS;dormitorio;316000;4
757;IVAR;dormitorio;116000;3
581;HACKÅS;dormitorio;13600;4
1785;PÅHL;dormitorio;316000;1
152;UTÅKER;dormitorio;1028000;5
1590;INGATORP / INGATORP;living;2580000;5
3545;PAX;dormitorio;1220000;5
870;LIXHULT;living;514400;5
600;IVAR;dormitorio;909600;4
1059;EKET;living;307200;3
545;BILLY / OXBERG;dormitorio;1064000;2
2846;LINNMON;living;84000;1
1830;PÅHL;dormitorio;340000;4
420;JONAXEL;dormitorio;468000;2
2542;LIDHULT;living;284800;5
2865;TÄRENDÖ / GUNDE;living;196000;2
1012;BESTÅ;living;120000;1
2540;GRÖNLID;living;3008000;3
1058;EKET;living;100000;4
650;EKET;dormitorio;60000;1
2722;LACK;living;111200;4
3451;BESTÅ;living;1112000;3
340;BILLY;dormitorio;468000;4
2766;ANVÄNDBAR;living;380800;3
1522;JANINGE;living;180000;2
1069;HISHULT;living;28000;4
2346;KIVIK;living;200000;1
3056;MELLTORP / TEODORES;living;199200;1
1834;TROFAST;dormitorio;4000;5
262;KALLAX;dormitorio;92000;3
1390;LANGUR;living;44000;2
2106;SJÄLLAND;living;208000;5
1535;EKEDALEN / EKEDALEN;living;1740800;1
1090;BEKANT;living;884000;4
123;BRIMNES;dormitorio;176000;4
1074;HANVIKEN;living;80000;1
1005;SINDVIK;living;120000;5
607;ALGOT;dormitorio;104000;5
3690;ELVARLI;dormitorio;1257600;4
1481;KIVIK;living;2080000;2
2612;BRIMNES;living;1348000;1
902;BESTÅ;living;384000;1
514;BESTÅ;dormitorio;2027600;3
1293;HILLARED;living;28000;1
3044;SVALNÄS;living;528000;1
813;KALLAX;living;400000;3
471;NANNARP;dormitorio;32000;3
989;BESTÅ;living;88000;1
1172;HARRY;living;159200;4
2881;MÖCKELBY;living;1996000;3
2973;LINNMON / ALEX;living;344000;1
1247;LANGUR;living;40000;2
2464;KIVIK;living;956800;2
736;BESTÅ;dormitorio;384000;1
1690;NORDLI;dormitorio;496000;4
232;STUVA / FRITIDS;dormitorio;796000;2
2996;NORRÅKER / RÖNNINGE;living;868000;3
1575;NORDVIKEN / NORDVIKEN;living;1916000;3
286;KALLAX;dormitorio;400000;3
2498;VALLENTUNA;living;64000;3
1589;MÖCKELBY / ODGER;living;3412000;1
198;DELAKTIG;dormitorio;160000;5
1645;JONAXEL;dormitorio;92000;5
1531;BERNHARD;living;596000;5
1519;JANINGE;living;476000;1
3009;NORDVIKEN / NORDVIKEN;living;2676000;4
213;SVÄRTA;dormitorio;240000;3
927;BILLY / OXBERG;living;1112000;2
3333;PLATSA;living;324000;4
1555;NORRÅKER / NORRARYD;living;1308800;4
1089;NOTVIKEN;living;92000;2
2230;FRIHETEN;living;1476000;3
1307;HERDIS;living;15200;2
1200;RÅDVIKEN;living;540000;2
1;NORDVIKEN;living;796000;2
1189;ODGER;living;141600;2
307;SVALNÄS;dormitorio;72000;2
696;EKET;dormitorio;782400;4
2825;TYSSEDAL;living;260000;3
93;MYDAL;dormitorio;716000;5
1209;BERTIL;living;15200;5
2134;MAMMUT;living;47200;5
2507;NORSBORG;living;400000;2
597;BESTÅ;dormitorio;60000;4
2036;SJÄLLAND;living;2628800;2
3526;PAX;dormitorio;844000;5
239;LIDHULT;dormitorio;3232000;5
498;ENERYDA;dormitorio;13600;2
1268;SÖDERHAMN;living;1140000;1
2860;SMÅGÖRA;living;296000;1
3484;PAX;dormitorio;4304000;4
2312;HOLMSUND;living;1836000;2
169;STUVA / FÖLJA;dormitorio;1532000;2
106;FRIHETEN;dormitorio;1476800;5
212;NYHAMN;dormitorio;1216000;4
354;EKET;dormitorio;782400;3
2151;KUDDARNA;living;31200;5
2698;NYBODA;living;300000;5
2156;SOLLERÖN;living;567200;2
1480;HATTEFJÄLL;living;120000;5
991;HANVIKEN;living;60000;3
407;JONAXEL;dormitorio;20000;1
981;BESTÅ;living;20000;1
2834;ODDVALD;living;60000;1
1814;PÅHL;dormitorio;236000;3
561;JONAXEL;dormitorio;112000;2
1361;JANINGE;living;144000;4
1147;KARLJAN;living;100000;1
65;RAMSTA;dormitorio;356000;1
555;BROR;dormitorio;412000;3
615;BESTÅ;dormitorio;20000;3
972;BESTÅ;living;156000;3
20;EKEDALEN;living;796000;4
200;DELAKTIG;dormitorio;1440000;2
543;BILLY / BOTTNA;dormitorio;196000;2
3022;BEKANT;living;2931200;2
669;ALGOT;dormitorio;185280;4
2695;HEMNES;living;636000;1
840;EKET;living;524800;3
134;VITVAL;dormitorio;160000;4
3566;PAX;dormitorio;3748000;4
508;BILLY / MORLIDEN;dormitorio;556000;4
2814;GLASHOLM / ALEX;living;828000;1
2143;HAVSTEN;living;172000;2
943;HAVSTA;living;2116000;5
305;BILLY;dormitorio;92000;2
3259;BEKVÄM;living;236000;2
2240;NORSBORG;living;3664000;1
41;NORRÅKER / NORRÅKER;living;1108000;2
1365;INGOLF;living;316000;1
2594;GRÖNLID;living;4800000;4
3268;BESTÅ;living;656000;2
1965;ÄPPLARÖ;living;2224800;1
210;VALLENTUNA;dormitorio;3456000;4
1706;IDÅSEN;dormitorio;476000;4
2724;BRUSALI;living;236000;5
2506;GRÖNLID;living;280000;5
1632;HEMNES;dormitorio;716000;5
667;IVAR;dormitorio;450400;2
1024;BESTÅ / EKET;living;1375200;4
373;JONAXEL;dormitorio;44000;3
861;BILLY / OXBERG;living;744000;1
2790;SYVDE;living;476000;1
856;PLATSA;living;1014400;5
1423;POÄNG;living;968000;4
358;BILLY / BOTTNA;dormitorio;112000;3
18;JANINGE;living;476000;2
914;BESTÅ;living;100000;4
3228;VÄSTANBY/VÄSTANÅ / BERNHARD;living;3436000;2
4;NORBERG;living;180000;1
127;SOLGUL;dormitorio;316000;1
795;JONAXEL;dormitorio;504000;1
987;ENERYDA;living;13600;3
2732;LIERSKOGEN;living;180000;2
1585;EKEDALEN / EKEDALEN;living;1740800;3
267;HYLLIS;dormitorio;31200;3
1285;FANBYN;living;120000;1
405;EKET;dormitorio;188800;2
1405;LANGUR;living;28000;4
515;GALANT;dormitorio;460000;2
1320;CILLA;living;17600;3
125;MALM;dormitorio;1276000;4
3142;EKEDALEN / EKEDALEN;living;1876000;1
1130;MILLBERGET;living;280000;3
3231;EKEDALEN / BERNHARD;living;3020000;3
3337;PLATSA;living;1388400;4
794;IVAR;dormitorio;728000;1
2670;LACK;living;23200;3
630;KALLAX;dormitorio;1080000;2
438;BROR;dormitorio;464000;3
661;SELSVIKEN;dormitorio;120000;5
3518;PAX;dormitorio;1128000;3
906;FIXA;living;4480;4
1297;SVENBERTIL;living;156000;5
334;EKET;dormitorio;200000;3
2084;SJÄLLAND;living;304000;3
773;KALLAX;dormitorio;80000;4
361;VITTSJÖ;dormitorio;496000;4
928;BESTÅ;living;180000;2
312;BESTÅ;dormitorio;736000;3
2056;SOLLERÖN;living;3024800;4
3159;TINGBY / LEIFARNE;living;1732000;2
3727;Lámpara LED para escritorio;iluminacion;6990;4
84;MINNEN;dormitorio;316000;3
1042;HEMNES;living;2132800;4
764;NOTVIKEN;dormitorio;92000;3
1334;KORNSJÖ;living;300000;3
1775;BUSSAN;dormitorio;420000;2
384;BILLY / OXBERG;dormitorio;376000;5
2609;LIDHULT;living;1400000;2
1372;EKEDALEN / EKEDALEN;living;1356000;4
439;ALGOT;dormitorio;24000;1
2727;VEJMON;living;380000;2
1430;LIDHULT;living;2425600;3
841;MILSBO;living;796000;5
621;BESTÅ;dormitorio;20000;4
1487;MÖRBYLÅNGA / LEIFARNE;living;2460000;5
1501;TOBIAS;living;276000;1
3477;SONGESAND;dormitorio;636000;5
113;SLÄKT;dormitorio;496000;5
240;VIMLE;dormitorio;3296000;4
1119;LEIFARNE;living;220000;3
869;HAVSTA;living;556000;2
918;HEDRA;living;7200;4
553;IVAR;dormitorio;636000;3
1533;EKEDALEN / HENRIKSDAL;living;2212000;4
1333;MARTIN;living;27200;1
2775;LINNMON / ALEX;living;284800;1
1471;EKEDALEN / TOBIAS;living;2452000;3
1000;VASSVIKEN;living;60000;4
832;LIXHULT;living;530400;3
490;JONAXEL;dormitorio;76000;5
852;BESTÅ;living;784000;2
456;EKET;dormitorio;214400;5
3412;SELSVIKEN;living;100000;1
683;ALGOT;dormitorio;422560;4
81;SAGSTUA;dormitorio;596000;1
1406;HATTEFJÄLL;living;1036000;4
57;HEMNES;dormitorio;540000;3
314;OLAUS;dormitorio;15200;3
1185;ALEFJÄLL;living;1036000;2
313;FJÄLLBO;dormitorio;236000;2
1323;POÄNG;living;305600;4
371;STUK;dormitorio;28000;2
908;HAVSTA;living;64000;1
609;BESTÅ;dormitorio;1316000;1
3693;ELVARLI;dormitorio;984800;2
3115;VÄSTANBY/VÄSTANÅ / LEIFARNE;living;1676000;5
39;EKEDALEN / EKEDALEN;living;1740800;3
3512;NORDKISA;dormitorio;716000;1
282;LOMMARP;dormitorio;380800;4
1420;LISABO / SVENBERTIL;living;1340000;2
1675;NORDLI;dormitorio;1504000;5
1457;GAMLEBY;living;236000;5
1631;ALEX;dormitorio;276000;4
3568;PAX;dormitorio;2064000;5
2993;EKEDALEN / ODGER;living;1580000;5
1394;INGOLF;living;176000;4
1584;MÖCKELBY / HENRIKSDAL;living;3412000;3
791;ALGOT / BROR;dormitorio;1048800;1
275;JONAXEL;dormitorio;60000;4
1272;MALINDA;living;20000;3
1752;POÄNG;dormitorio;143200;1
351;EKET;dormitorio;512000;3
1271;LEIFARNE;living;80000;4
762;IVAR;dormitorio;1584000;1
1259;LEIFARNE;living;80000;1
771;IVAR;dormitorio;724800;4
2902;LISABO / LEIFARNE;living;1340000;3
1122;MALINDA;living;20000;2
1362;NORNA;living;23200;3
1308;KULLABERG;living;176000;1
960;HÄLLAN;living;260000;4
930;HAVSTA;living;1036000;4
1951;ÄPPLARÖ;living;164000;5
1658;STUVA / FRITIDS;dormitorio;436000;4
586;IVAR;dormitorio;36000;3
827;LIXHULT;living;284800;2
1246;RÖNNINGE;living;276000;1
780;KOLBJÖRN;dormitorio;916000;1
138;VITVAL;dormitorio;1272000;2
63;TRYSIL;dormitorio;420000;2
38;EKEDALEN / EKEDALEN;living;1900000;1
1611;KOPPANG;dormitorio;316000;2
2;NORDVIKEN / NORDVIKEN;living;1676000;4
136;PLATSA;dormitorio;956000;4
385;BILLY / OXBERG;dormitorio;232000;1
2316;STOCKSUND;living;80000;1
1136;ADDE;living;32000;1
996;BEKANT;living;755200;1
2252;FYRESDAL;living;439200;3
726;SVALNÄS;dormitorio;328000;1
432;KOLBJÖRN;dormitorio;1012000;2
159;BRIMNES;dormitorio;176000;3
1435;NORDVIKEN / RÖNNINGE;living;2300000;2
1018;SELSVIKEN;living;48000;4
292;GNEDBY;dormitorio;100000;2
1030;BILLY / OXBERG;living;1388000;2
319;BILLY / OXBERG;dormitorio;252000;1
269;LAIVA;dormitorio;68000;1
416;KALLAX;dormitorio;40000;3
433;HEDRA;dormitorio;7200;3
1128;SNILLE;living;100000;2
284;FJÄLLBO;dormitorio;396000;2
646;OLAUS;dormitorio;308800;5
1219;LÅNGFJÄLL;living;516000;4
1316;LEIFARNE;living;220000;4
1289;MELLTORP / MARIUS;living;119200;1
772;RIKSVIKEN;dormitorio;180000;3
2429;LIDHULT;living;1596000;4
1540;BALSBERGET;living;168000;5
522;EKET;dormitorio;75200;5
1646;JONAXEL;dormitorio;136000;3
3266;VADHOLMA;living;1516000;2
421;BESTÅ;dormitorio;80000;4
33;YNGVAR;living;380000;5
1026;HAVSTA;living;3816000;5
1610;MALM;dormitorio;236000;2
1459;NORSBORG;living;1392000;4
2221;HÄSSELBY;living;1036000;3
1195;HATTEFJÄLL;living;1036000;5
143;LAUVIK;dormitorio;1716800;5
3587;PAX;dormitorio;1352000;3
1348;LISABO / LEIFARNE;living;1340000;3
1105;LEIFARNE;living;220000;2
1993;BENÖ;living;7200;4
706;KALLVIKEN;dormitorio;108000;1
1345;LEIFARNE;living;156000;5
846;IKEA PS;living;340000;3
3346;PLATSA;living;245600;5
180;BRIMNES;dormitorio;1436000;4
2052;TORHOLMEN;living;628000;3
3219;EKEDALEN / EKEDALEN;living;1740800;1
218;SUNDVIK;dormitorio;556000;3
1110;YNGVAR;living;319200;2
268;LACK;dormitorio;31200;4
1717;NORDLI;dormitorio;848000;1
1161;BUSKBO;living;540000;4
1413;TROLLBERGET;living;396000;2
1054;BILLSBRO;living;55200;1
969;BEKANT;living;1035200;1
528;BESTÅ;dormitorio;380000;2
2484;GRÖNLID;living;908000;1
1385;ÖVRARYD / JANINGE;living;1228000;5
79;HEMNES;dormitorio;1100000;5
1261;POÄNG;living;477600;5
691;HANVIKEN;dormitorio;40000;4
875;HÄLLAN;living;560000;5
1282;JÄRVFJÄLLET;living;676000;1
695;VASSVIKEN;dormitorio;80000;4
538;SULARP;dormitorio;36400;1
1448;LERHAMN;living;471200;1
417;IVAR;dormitorio;636000;2
3552;PAX;dormitorio;1552000;4
637;BROR;dormitorio;828000;3
752;ALGOT;dormitorio;277600;2
895;HAVSTA;living;796000;5
664;IVAR;dormitorio;60000;5
291;EKET;dormitorio;176000;2
299;HEJNE;dormitorio;36000;2
1524;LANGUR;living;188000;5
766;IVAR;dormitorio;574400;4
1411;SVENBERTIL;living;248000;1
283;IVAR;dormitorio;236000;5
793;ALGOT;dormitorio;310880;3
1656;SONGESAND;dormitorio;516000;2
28;STENSELE / NORRARYD;living;1072000;5
2319;LIDHULT;living;4672000;3
285;OBSERVATÖR;dormitorio;12000;3
103;UTÅKER;dormitorio;556000;4
783;ALGOT;dormitorio;444000;2
1376;YNGVAR;living;380000;5
102;GJÖRA;dormitorio;1312000;4
862;LIXHULT;living;560000;2
648;VITTSJÖ;dormitorio;828000;4
201;VIMLE;dormitorio;3716000;4
37;NORRÅKER / NORRARYD;living;1108000;5
110;HEMNES;dormitorio;916000;4
